380762,黃體裸胸鱔
380762,錢鰻
380762,薯鰻
380762,虎鰻
380763,白口裸胸鯙
380763,斑點裸胸鱔
380763,錢鰻
380763,薯鰻
380763,虎鰻
380763,糬鰻
380763,米鰻
380763,硓[石古]鰻
380764,眼斑裸胸鯙
380764,眼斑裸胸鱔
380764,錢鰻
380764,薯鰻
380764,虎鰻
380765,細花斑裸胸鯙
380765,細花斑裸胸鱔
380765,花斑裸胸鯙
380765,錢鰻
380765,薯鰻
380765,虎鰻
380766,雪花斑裸胸鯙
380766,雪花斑裸胸鱔
380766,錢鰻
380766,薯鰻
380766,虎鰻
380766,糬鰻
380766,硓[石古]鰻
380767,裸鋤裸胸鯙
380767,裸犁裸胸鱔
380767,錢鰻
380767,薯鰻
380767,虎鰻
380767,糬鰻
380767,秤仔花
380768,細點裸胸鯙
380768,花斑裸胸鱔
380768,錢鰻
380768,薯鰻
380768,虎鰻
380769,平達裸胸鯙
380769,平氏裸胸鱔
380769,錢鰻
380769,薯鰻
380769,虎鰻
380770,鋸齒裸胸鯙
380770,鋸齒裸胸鱔
380770,錢鰻
380770,薯鰻
380770,虎鰻
380770,糬鰻
380770,絲仔鰻
380771,淡網紋裸胸鯙
380771,密網裸胸鱔
380771,錢鰻
380771,薯鰻
380771,虎鰻
380771,糬鰻
380771,粉鰻
380771,硓[石古]鰻
380772,雷褔氏裸胸鯙
381800,彼氏冰鰕虎魚
380772,勻斑裸胸鱔
380772,錢鰻
380772,薯鰻
380772,虎鰻
380772,糬鰻
380773,疏條紋裸胸鯙
380773,網紋裸胸鱔
380773,錢鰻
380773,薯鰻
380773,虎鰻
380774,李氏裸胸鯙
380774,異紋裸胸鱔
380774,李查森氏裸胸鯙
380774,錢鰻
380774,薯鰻
380774,虎鰻
380775,寬帶裸胸鯙
380775,鞍斑裸胸鱔
380775,錢鰻
380775,薯鰻
380775,虎鰻
380775,糬鰻
380776,密點裸胸鯙
380776,密點裸胸鱔
380776,錢鰻
380776,薯鰻
380776,虎鰻
380776,糬鰻
380776,紡車索
380777,疏斑裸胸鯙
380777,波紋裸胸鱔
380777,波紋裸胸鯙
380777,錢鰻
380777,薯鰻
380777,虎鰻
380777,糬鰻
380777,青痣
380777,青頭仔
380778,丫環裸胸鯙
380778,褐首裸胸鱔
380778,錢鰻
380778,薯鰻
380778,虎鰻
380778,糬鰻
380779,帶尾裸胸鯙
380779,帶尾裸胸鱔
380779,錢鰻
380779,薯鰻
380779,虎鰻
380780,布氏擬蝮鯙
380780,擬蛇鱔
380780,錢鰻
380780,薯鰻
380780,虎鰻
380780,布氏長鯙
380781,管鼻鯙
380781,大口管鼻鱔
380781,黑身管鼻鯙
380781,海龍
380781,五彩鰻
380782,虎斑鞭尾鯙
380782,虎斑鞭尾鱔
380782,虎斑長圓鯙
380782,錢鰻
380782,薯鰻
380782,虎鰻
380782,糬鰻
380783,長鯙
380783,長尾彎牙海鱔(長海鱔)
380783,錢鰻
380783,薯鰻
380783,虎鰻
380783,竹竿鰻
380784,大頭尾鯙
380784,大頭尾鱔
380784,巨頭鰭尾鯙
380784,巨鰭尾鯙
380784,錢鰻
380784,薯鰻
380784,虎鰻
380785,小鰭尾鯙
380785,小鰭尾鱔
380785,小鰭鰭尾鯙
380785,錢鰻
380785,薯鰻
380785,虎鰻
380786,線鰻
380786,線鰻(線口鰻)
380787,線尾蜥鰻
380787,絲仔鰻
380788,克氏褐蛇鰻
380788,鰻仔
380788,硬骨篡
380788,篡仔
380788,硬骨仔
380788,盲蛇鰻
380789,鬚唇短體蛇鰻
380789,鬚唇短體鰻
380789,大口短體蛇鰻
380789,鰻仔
380789,硬骨篡
380789,篡仔
380789,硬骨仔
380789,龍鰻
380789,大口蛇鰻
380790,鱷形短體蛇鰻
380790,鱷形短體鰻
380790,鰻仔
380790,硬骨篡
380790,篡仔
380790,硬骨仔
380791,雲紋麗蛇鰻
380791,雲紋麗鰻
380791,鰻仔
380791,硬骨篡
380791,篡仔
380791,硬骨仔
380792,中華鬚蛇鰻
380792,中華鬚鰻
380792,中國鬚蛇鰻
380792,鰻仔
380792,硬骨篡
380792,篡仔
380792,硬骨仔
380793,麥氏無鰭鬚蛇鰻
380793,麥氏鬚盲蛇鰻
380793,鰻仔
380793,硬骨篡
380793,篡仔
380793,硬骨仔
380794,半環蓋蛇鰻
380794,半環平蓋蛇鰻
380794,鰻仔
380794,硬骨篡
380794,篡仔
380794,硬骨仔
380795,裸身蠕蛇鰻
380795,裸蟲鰻
380795,鰻仔
380795,硬骨篡
380795,篡仔
380795,硬骨仔
380797,斑竹花蛇鰻
380797,竹節花蛇鰻
380797,鰻仔
380797,硬骨篡
380797,篡仔
380797,硬骨仔
380798,斑紋花蛇鰻
380798,巨斑花蛇鰻
380798,鰻仔
380798,硬骨篡
380798,篡仔
380798,硬骨仔
380799,陳氏油蛇鰻
380799,陳氏油鰻
380799,鰻仔
380799,硬骨篡
380799,篡仔
380799,硬骨仔
380800,尖吻蛇鰻
380800,鰻仔
380800,硬骨篡
380800,篡仔
380800,硬骨仔
380800,土龍
380800,頂蛇鰻
380801,頸斑蛇鰻
380801,鰻仔
380801,硬骨篡
380801,篡仔
380801,硬骨仔
380801,頸帶蛇鰻
380802,斑紋蛇鰻
380802,紋蛇鰻
380802,鰻仔
380802,硬骨篡
380802,篡仔
380802,硬骨仔
380803,艾氏蛇鰻
380803,鰻仔
380803,硬骨篡
380803,篡仔
380803,硬骨仔
380804,大鰭蛇鰻
380804,鰻仔
380804,硬骨篡
380804,篡仔
380804,硬骨仔
380804,長身蛇鰻
380805,多斑蛇鰻
380805,多斑蛇鰻(眼斑蛇鰻)
380805,眼斑細齒蛇鰻
380805,眼斑蛇鰻
380805,鰻仔
380805,硬骨篡
380805,篡仔
380805,硬骨仔
380805,䲂仔
380806,柴田氏蛇鰻
380806,錦蛇鰻
380806,鰻仔
380806,硬骨篡
380806,篡仔
380806,硬骨仔
380807,裙鰭蛇鰻
380807,裾鰭蛇鰻
380807,硬骨篡
380808,波路荳齒蛇鰻
380808,雜食豆齒鰻
380808,鰻仔
380808,硬骨篡
380808,篡仔
380808,硬骨仔
380808,土龍
380809,食蟹荳齒蛇鰻
380809,食蟹豆齒鰻
380809,鰻仔
380809,硬骨篡
380809,篡仔
380809,硬骨仔
380809,鰻
380809,硬骨䲂
380810,前肛鰻
380810,合鰓鰻
380811,長身前肛鰻
380811,異齒前肛鰻
380811,合鰓鰻
380812,高氏前肛鰻
380812,合鰓鰻
380813,長吻前肛鰻
380813,合鰓鰻
380814,黑尾前肛鰻
380814,合鰓鰻
380815,後臀前肛鰻
380815,合鰓鰻
380816,羅氏箭齒前肛鰻
380816,羅氏昏糯鰻
380816,合鰓鰻
380817,寄生鰻
380817,合鰓鰻
380818,合鰓鰻
380818,長鰭合鰓鰻(連鰓鰻)
380819,日本軟腕魚
380819,日本辮魚
380819,軟腕魚
380820,紫軟腕魚
380820,紫辮魚
380820,軟腕魚
380821,南洋美銀漢魚
380821,藍美銀漢魚
380821,南洋銀漢魚
380821,鱙仔
380821,硬鱗
380821,豆殼仔
380822,糙頭細銀漢魚
380822,糙頭小銀漢魚
380822,鱙仔
383480,暗色沙塘鱧
380822,麥銀漢魚
380823,下銀漢魚
380823,後肛下銀漢魚
380823,鱙仔
380824,凡氏下銀漢魚
380824,鱙仔
380824,硬鱗
380824,豆殼仔
380825,吳氏下銀漢魚
380825,伍氏下銀漢魚
380825,鱙仔
380826,浪花魚
380826,浪花銀漢魚
380826,沙丁魚
380827,刀浪花魚
380827,澳洲浪花銀漢魚
380827,沙丁魚
380828,帆蜥魚
380828,長吻帆蜥魚
380829,台灣姬魚
380829,台灣姬魚
380829,仙女魚
380829,狗母
380829,汕狗母
380830,日本姬魚
380830,仙女魚
380830,狗母
380830,汕狗母
380831,尖額青眼魚
380831,隆背青眼魚
380831,奇士魚
380832,大眼青眼魚
380832,奇士魚
380833,北域青眼魚
380833,北青眼魚
380833,奇士魚
380834,黑緣青眼魚
380834,奇士魚
380835,錘頜魚
380836,中間光鱗魚
380836,光鱗魚
380836,裸狗母魚
380837,日本光鱗魚
380837,裸狗母魚
380838,小鰭鐮齒魚
380838,短臂龍頭魚
380838,水狗母
380838,粉粘
380838,那哥
380839,印度鐮齒魚
380839,龍頭魚
380839,水狗母
380839,粉粘
380839,那哥
380840,長體蛇鯔
380840,長蛇鯔
380840,狗母梭
380840,長蜥魚
380840,狗母
380840,細鱗狗母
380841,長條蛇鯔
380841,狗母梭
395243,紅尾金絲
395243,蘇丹魚
395251,青苔鼠
395251,湄公食藻鰍
395253,琵琶鼠
395253,清道夫
395253,垃圾魚
380841,絲鰭蜥魚
380841,狗母
380841,汕狗母
380841,粗鱗狗母
380842,細蛇鯔
380842,狗母梭
380842,小蜥魚
380842,海狗母梭
380842,狗母
380842,番狗母
380842,汕狗母
380843,雲紋蛇鯔
380843,狗母梭
380843,狗母
380844,多齒蛇鯔
380844,狗母梭
380844,狗母
380845,花斑蛇鯔
380845,狗母梭
380845,狗母
380845,黑狗母
380846,雙斑狗母魚
380846,吻斑狗母魚
380846,雙斑狗母
380846,狗母梭
380846,狗母
380847,革狗母魚
380847,革狗母
380847,狗母梭
380847,狗母
380847,番狗母
380848,道氏狗母魚
380848,道氏狗母
380848,狗母梭
380848,狗母
380850,褐狗母魚
380850,褐狗母魚(背斑狗母魚)
380850,褐狗母
380850,狗母梭
380850,狗母
380851,肩蓋狗母魚
380851,被蓋狗母魚
380851,肩蓋狗母
380851,狗母梭
380851,狗母
380852,射狗母魚
380852,斑尾狗母魚
380852,射狗母
380852,狗母梭
380852,狗母
380852,番狗母
380852,汕狗母
380853,大目狗母魚
380853,叉斑狗母魚
380853,大目狗母
380853,狗母梭
380853,狗母
380854,紅花斑狗母魚
395256,琵琶鼠
395256,清道夫
395256,垃圾魚
395257,琵琶鼠
395257,清道夫
395257,垃圾魚
380854,紅花斑狗母
380854,狗母梭
380854,狗母
380854,番狗母
380855,紅斑狗母魚
380855,紅斑狗母
380855,狗母梭
380855,狗母
380856,花斑狗母魚
380856,雜斑狗母魚
380856,狗母梭
380856,狗母
380856,花狗母
380857,大頭花桿狗母
380857,大頭狗母魚
380857,狗母梭
380857,狗母
380857,短吻花狗母
380858,青鱂
380858,稻田魚
380858,魚目娘
380858,米鱂
380858,彈魚
380859,扁鶴鱵
380859,橫帶扁頜針魚
380859,青旗
380859,學仔
380859,白天青旗
380859,青痣
380859,倒吊學
380860,寬尾鶴鱵
380860,東非寬尾頜針魚
380860,青旗
380860,學仔
380860,白天青旗
380861,尖嘴圓尾鶴鱵
380861,尖嘴柱頜針魚
380861,鶴鱵
380861,青旗
380861,學仔
380861,白天青旗
380862,無斑圓尾鶴鱵
380862,無斑柱頜針魚
380862,台灣圓尾鶴鱵
380862,青旗
380862,學仔
380862,白天青旗
380863,尾斑圓尾鶴鱵
380863,尾斑柱頜針魚
380863,圓尾鶴鱵
380863,青旗
380863,學仔
380863,白天青旗
380864,黑背叉尾鶴鱵
380864,黑背圓頜針魚
380864,叉尾鶴鱵
380864,青旗
380864,學仔
380864,白天青旗
395325,玻璃魚
395325,大面側仔
395326,玻璃魚
395326,大面側仔
380864,水針
380864,圓學
380864,四角學
380865,鱷形叉尾鶴鱵
380865,鱷形圓頜針魚
380865,青旗
380865,學仔
380865,白天青旗
380865,圓學
380866,阿氏鬚唇飛魚
380866,阿氏飛魚
380866,飛烏
380866,黃翅仔
380867,阿戈鬚唇飛魚
380867,燕鰩鬚唇飛魚(燕鰩魚)
380867,阿戈飛魚
380867,飛烏
380867,大烏
380867,白翅仔
380868,弓頭唇鬚飛魚
380868,弓頭飛魚
380868,飛烏
380869,紅斑鬚唇飛魚
380869,紅斑鰭飛魚
380869,飛烏
380870,黑鰭鬚唇飛魚
380870,青翼鬚唇飛魚
380870,黑鰭飛魚
380870,飛烏
380871,點背鬚唇飛魚
380871,紫斑鰭飛魚
380871,飛烏
380872,點鰭鬚唇飛魚
380872,點斑鰭飛魚
380872,飛烏
380873,蘇氏鬚唇飛魚
380873,蘇氏飛魚
380873,飛烏
380874,白鰭鬚唇飛魚
380874,白鰭飛魚
380874,飛烏
380874,白翅仔
380875,細頭斑鰭飛魚
380875,細頭燕鰩魚
380875,細頭飛魚
380875,飛烏
380876,納氏斑鰭飛魚
380876,納氏燕鰩魚
380876,垂鬚飛魚
380876,飛烏
380877,寡鱗斑鰭飛魚
380877,少鱗燕鰩魚
380877,寡鱗飛魚
380877,飛烏
380878,斑鰭飛魚
380878,花鰭燕鰩魚
380878,小烏
380878,飛烏
380878,花烏
380879,單鬚飛魚
400199,長指無毛水蚤
310578,腹突擬寬水蚤
402067,叢蚊簇蟲
402065,家蚊簇蟲
402064,台灣簇蟲
402066,蘭嶼簇蟲
312628,方網長腳蛛
312631,台灣長腳蛛
400497,荔枝赤葉蟎
311202,雙角轉輪蟹
312306,黃槿刺子節蜱
312393,鹽膚木皺葉刺節蜱
312386,半中線葉刺節蜱
312273,瓦拉米鼻植羽節蜱
312275,柳杉大嘴節蜱
312264,六角羽爪節蜱
312252,金毛杜鵑無毛節蜱
317070,本部遠環蚓
312596,黑色蟻蛛
312600,異常黑條蠅虎
312589,粗腳條斑蠅虎
380879,飛烏
380880,大頭飛魚
380880,飛烏
380881,尖頭細身飛魚
380881,尖頭文鰩魚
380881,飛烏
380881,青頭仔
380882,隆氏細身飛魚
380882,黑翼文鰩魚
380882,隆氏巨飛魚
380882,飛烏
380883,尖鰭細身飛魚
380883,尖鰭文鰩魚
380883,細身飛魚
380883,飛烏
380884,短鰭擬飛魚
380884,白短鰭擬飛魚
380884,飛烏
380884,小烏
380884,草螟仔
380885,長頜擬飛魚
380885,黑短鰭擬飛魚
380885,飛烏
380885,小烏
380885,草螟仔
380886,短鰭原飛魚
380886,短鰭真燕鰩(短鰭燕飛魚)
380886,飛烏
380887,長吻鱵
380887,長鱵
380887,補網師
380887,水針
380887,學仔
380887,飛烏蛇仔
380888,斑鱵
380888,補網師
380888,水針
380888,簪針
380889,南洋鱵
380889,無斑鱵
380889,補網師
380889,水針
380889,長尾針
380890,杜氏下鱵
380890,杜氏下鱵魚
380890,補網師
380890,水針
380890,針
312401,芒果刺節蜱
312363,新木薑子佛州節蜱
312364,玉葉金花佛州節蜱
312365,三線佛州節蜱
312307,平滑刺子節蜱
312308,白臘樹刺皮節蜱
312309,土蜜樹刺皮節蜱
316853,臂尾輪蟲
316851,鐮狀臂尾輪蟲
316860,鈍角狹甲輪蟲
316846,萼花臂尾輪蟲
316870,絹多棘輪蟲
316858,臂尾輪蟲
316901,圓筒異尾輪蟲
312305,竹槽刺子節蜱
312278,凹葉柃木畸節蜱
316856,臂尾輪蟲
312383,羅漢松副麗節蜱
312384,台灣五凸節蜱
312377,小葉桑新離子節蜱
312360,巴梨節蜱
312351,皮孫木分位節蜱
316855,臂尾輪蟲
401534,台灣鋸節蜱
312430,不規則針羽節蜱
312678,粉點姬蛛
312670,三棘姬蛛
312669,赤背寡婦蛛
343886,巨網燈蛾
312281,反轉畸節蜱
312445,針毛鬼蛛
312441,雙峰曳尾蛛
312444,三角鬼蛛
316954,威爾森圍沙蠶
332628,三紋裸瓢蟲
332719,鋸葉裂臀瓢蟲
348577,賈氏新石蠅
343988,枯球籮紋蛾
343988,水蠟蛾
332713,異色瓢蟲
332714,紅肩瓢蟲
332715,八斑和瓢蟲
332716,纖麗瓢蟲
332717,波氏裂臀瓢蟲
311336,四刺棘蝦
312266,森氏櫟羽爪節蜱
349784,台灣古蕈巢蛾
400516,赤葉蟎
312624,江崎長腳蛛
400670,高橋氏真犰蟎
400701,爪姬翼蟎
400702,巨窩姬翼蟎
400404,中華背葉刺節蜱
340569,蚧黃蚜小蜂
340570,紅圓蚧黃蚜小蜂
340572,褐圓蚧純黃蚜小蜂
340612,橘黃恩蚜小蜂
400709,瘤角粒蟎
400716,巨粒蟎
312570,梭德氏蜱蛛
340630,瘦柄花翅蚜小蜂
340596,長纓恩蚜小蜂
340634,斯氏四節蚜小蜂
340633,中華四節蚜小蜂
333706,卵身細牙蟲
347099,圓翅紫斑蝶
347099,黑紫斑蝶
347111,紅玉翠蛺蝶
347111,紅裙邊翠蛺蝶
347111,閃電蝶
347097,幻紫斑蝶
347097,鵝鑾鼻斑蝶
347097,柯氏紫斑蝶
347096,白列紫斑蝶
347096,咖瑪紫斑蝶
347096,白帶斑蝶
347095,藍紋鋸眼蝶
347095,紫蛇目蝶
347094,蠹葉蝶
347094,蠹葉蛺蝶
347094,恒春小枯葉蝶
312532,潤枯葉蛛
312533,黃枯葉蛛
312531,葉蛛
312586,白條跑蛛
345439,井上氏蝠蛾
345438,淡緣蝠蛾
312443,褐斑鬼蛛
312442,黑尾曳尾蛛
312447,卵形鬼蛛
348578,綠脈新石蠅
347206,苧胥
347206,姬紅蛺蝶
312622,錫蘭長腳蛛
312614,尖尾銀腹蛛
400341,毛囊蠕形蟎
400343,皮脂蠕形蟎
400344,犬蠕形蟎
400345,山羊蠕形蟎
312283,半圓畸節蜱
312293,造癭瘤節蜱
312287,茶尖葉節蜱
312289,澤蘭似尖葉節蜱
312290,土肉桂似尖葉節蜱
312630,日本長腳蛛
312261,凹葉柃木羽爪節蜱
312255,颱風草下鼻節蜱
312685,白條鉅蟹蛛
312683,三突花蛛
312686,小樹皮蟹蛛
312687,三角蟹蛛
312682,日本花蛛
312592,橫紋蠅虎
400537,威氏真恙蟎
400538,雞新棒恙蟎
317096,中華無前恙蟎
317091,印度囊棒恙蟎
312388,中橫線葉刺節蜱
400200,異無毛水蚤
312585,長觸肢跑蛛
312647,裂額寄居姬蛛
312661,黃緣微姬蛛
332709,梵文菌瓢蟲
422034,象形短尾石蠅
348564,黃頸鰓石蠅
348565,雙刺依利列斯石蠅
348566,小葉短尾石蠅
348570,蓬萊扁石蠅
405551,松鼠黏液瘤
405552,豬痘
405554,禽痘
405555,鴿痘
405556,金絲雀痘
405559,傳染性化膿性皮膚炎
405560,假性牛痘
405561,牛膿皰性口炎
405562,紅鹿副痘瘡
405563,海豹副痘瘡
405565,非洲豬瘟
405566,魚流行性造血組織壞死症
405568,魚淋巴囊泡症
405571,牛假性皮疹
405572,猴B型病毒感染症
405573,牛第一型疱疹病毒
405574,牛傳染性鼻氣管炎
405575,牛傳染性化膿性膣炎
405577,馬流產症
405579,馬鼻肺炎症
405581,假性狂犬病
405583,鴨病毒性腸炎
405585,馬立克病
405587,雞傳染性喉頭氣管炎
405589,雛馬立克病
405591,鴨瘟
405593,駒疹
405594,貓第一型疱疹病毒
405595,貓鼻氣管炎
405596,犬第一型疱疹病毒
405598,包涵體鼻炎
405602,牛惡性卡他熱
405606,河鲶疱疹病毒感染症
405607,錦鯉疱疹病毒
405609,櫻鱒病毒病
405612,犬傳染性肝炎
405613,犬腺病毒第二型
405617,家禽出血性腸炎
405619,家禽大理石脾病
405621,家禽肺炎與水腫
405637,貓泛白血球減少症
405638,小病毒感染症
405647,肝胰腺小型DNA病毒感染症
405649,水禽小病毒感染症
405653,豬環狀病毒感染
405654,豬哺乳後期全身多系統性消耗性症候群
405659,家禽白血病
405671,綿羊肺腺瘤病
405683,牛白血病
405690,馬傳染性貧血
405691,慢性進行性間質性肺炎
405692,山羊關節炎/腦炎
405697,藍舌病
405699,非洲馬疫
405714,傳染性華氏囊病
405715,傳染性胰臟壞死症
405721,新城病
405727,犬瘟熱
405728,牛瘟
405729,小反芻獸疫
405735,水疱性口炎
405740,狂犬病
405743,牛流行熱
405751,赤羽病毒
405773,牛冬赤痢
405777,傳染性支氣管炎
405780,下痢
405783,馬病毒性動脈炎
405786,系統性疾病死亡
405788,豬生殖與呼吸綜合症候群
405791,腸病毒性腦脊髓炎
405792,豬水疱病
405796,鳥禽腦脊髓炎
405803,口蹄疫
405806,豬鐵士古病毒性腦脊髓炎
405808,鴨病毒性肝炎
405809,水皰疹
405811,兔出血熱病毒
405826,腸炎感染症
405833,馬腦脊髓炎
405834,東方馬腦脊髓炎
405835,西方馬腦脊髓炎
405836,委內瑞拉馬腦脊髓炎
405842,西尼羅病毒感染症
405845,日本腦炎
405851,牛病毒性下痢
405852,豬瘟
405853,邊界病
405857,羊搔癢症
405859,狂牛症
405860,貂腦病變
405861,騾、鹿、馴鹿之慢性消耗性病
405862,黃頭症及鰓相關病毒
405863,白斑症候群
405864,蝦套拉症
405865,病毒性神經壞死症
403252,指鰓尾盤蟲
403253,背尾盤蟲
403254,印西頭鰓蟲
403255,長毛吻盲蟲
400397,台灣黃杞印毛節蜱
400396,肉桂印毛節蜱
400395,圓柏匙突節蜱
400675,粗毛巨袖蟎
330165,瘤突巨腹標本甲
